사건,신고시각,출동시각,현장도착시각,구조완료시각,복귀시각,신고,출동,구조,복귀,현장시도명,현장시군구명,손상지역경도,손상지역위도,사고원인명,소방서명,센터명,처리결과구분명,계절명
2075,2023.7.16 18:57,2023.7.16 19:00,2023.7.16 19:03,2023.7.16 19:13,2023.7.16 19:30,0:03,0:03,0:10,0:17,서울특별시,마포구,126.9410283,37.53651698,기타 수난 ,119특수구조단,여의도수난구조대,타기관 인계,여름
2076,2023.7.16 20:33,2023.7.16 20:35,2023.7.16 20:42,2023.7.16 21:05,2023.7.16 21:15,0:02,0:07,0:23,0:10,서울특별시,송파구,127.1118375,37.53632796,수색,광진소방서,구조대,자체처리,여름
2077,2023.7.16 20:33,2023.7.16 20:35,2023.7.16 20:42,2023.7.16 20:55,2023.7.16 21:08,0:02,0:07,0:13,0:13,서울특별시,송파구,127.1118375,37.53632796,고립,강동소방서,천호119안전센터,타기관 인계,여름
2078,2023.7.16 20:33,2023.7.16 20:35,2023.7.16 20:45,2023.7.16 20:50,2023.7.16 20:50,0:02,0:10,0:05,0:00,서울특별시,송파구,127.1118375,37.53632796,기타 수난 ,강동소방서,구조대,타 기관처리,여름
2079,2023.7.16 20:33,2023.7.16 20:35,2023.7.16 20:38,2023.7.16 20:55,2023.7.16 21:00,0:02,0:03,0:17,0:05,서울특별시,송파구,127.1118375,37.53632796,수색,119특수구조단,광나루수난구조대,타기관 인계,여름
2080,2023.7.16 21:19,2023.7.16 21:19,2023.7.16 21:26,2023.7.16 21:30,2023.7.16 21:40,0:00,0:07,0:04,0:10,서울특별시,송파구,127.1168325,37.54153186,기타 수난 ,강동소방서,구조대,인명검색,여름
2081,2023.7.16 21:19,2023.7.16 21:19,2023.7.16 21:23,2023.7.16 21:45,2023.7.16 21:50,0:00,0:04,0:22,0:05,서울특별시,송파구,127.1168325,37.54153186,수색,119특수구조단,광나루수난구조대,인명검색,여름
2082,2023.7.16 21:41,2023.7.16 21:42,2023.7.16 21:47,2023.7.16 21:51,2023.7.16 22:00,0:01,0:05,0:04,0:09,서울특별시,영등포구,126.9030471,37.54252989,기타 수난 ,마포소방서,구조대,타기관 인계,여름
2083,2023.7.16 21:41,2023.7.16 21:42,2023.7.16 21:47,2023.7.16 21:51,2023.7.16 22:10,0:01,0:05,0:04,0:19,서울특별시,영등포구,126.9030471,37.54252989,기타 수난 ,119특수구조단,여의도수난구조대,타기관 인계,여름
2084,2023.7.16 22:04,2023.7.16 22:06,2023.7.16 22:12,2023.7.16 22:17,2023.7.16 22:25,0:02,0:06,0:05,0:08,서울특별시,마포구,126.9416836,37.53679195,기타 수난 ,마포소방서,염리119안전센터,타기관 인계,여름
2085,2023.7.16 22:04,2023.7.16 22:06,2023.7.16 22:12,2023.7.16 22:18,2023.7.16 22:25,0:02,0:06,0:06,0:07,서울특별시,마포구,126.9416836,37.53679195,기타 수난 ,마포소방서,구조대,타기관 인계,여름
2086,2023.7.16 22:33,2023.7.16 22:35,2023.7.16 22:44,2023.7.16 22:45,2023.7.16 23:00,0:02,0:09,0:01,0:15,서울특별시,영등포구,126.9387199,37.52461512,기타 수난 ,영등포소방서,여의도119안전센터,타기관 인계,여름
2087,2023.7.16 22:33,2023.7.16 22:35,2023.7.16 22:40,2023.7.16 22:45,2023.7.16 22:55,0:02,0:05,0:05,0:10,서울특별시,영등포구,126.9387199,37.52461512,기타 수난 ,119특수구조단,여의도수난구조대,기타안전조치,여름
2088,2023.7.17 0:13,2023.7.17 0:14,2023.7.17 0:17,2023.7.17 0:23,2023.7.17 0:32,0:01,0:03,0:06,0:09,서울특별시,영등포구,126.9032395,37.54253905,기타 수난 ,영등포소방서,당산119안전센터,타기관 인계,여름
2089,2023.7.17 1:24,2023.7.17 1:26,2023.7.17 1:34,2023.7.17 1:40,2023.7.17 1:48,0:02,0:08,0:06,0:08,서울특별시,마포구,126.8955202,37.55937597,기타 수난 ,영등포소방서,당산119안전센터,타 기관처리,여름
2090,2023.7.17 3:04,2023.7.17 3:06,2023.7.17 3:10,2023.7.17 3:15,2023.7.17 3:20,0:02,0:04,0:05,0:05,서울특별시,영등포구,126.9027092,37.5420865,기타 수난 ,영등포소방서,당산119안전센터,타기관 인계,여름
2091,2023.7.17 7:52,2023.7.17 7:53,2023.7.17 8:03,2023.7.17 8:10,2023.7.17 8:15,0:01,0:10,0:07,0:05,서울특별시,서초구,126.9897515,37.50768645,기타 수난 ,서초소방서,현장대응단,오인신고,여름
2092,2023.7.17 7:52,2023.7.17 7:53,2023.7.17 7:58,2023.7.17 8:07,2023.7.17 8:20,0:01,0:05,0:09,0:13,서울특별시,서초구,126.9897515,37.50768645,침수,119특수구조단,반포수난구조대,자체처리,여름
2093,2023.7.17 7:54,2023.7.17 7:56,2023.7.17 7:59,2023.7.17 8:05,2023.7.17 8:13,0:02,0:03,0:06,0:08,서울특별시,마포구,126.9414387,37.53691446,기타 수난 ,마포소방서,염리119안전센터,타기관 인계,여름
2094,2023.7.17 8:34,2023.7.17 8:35,2023.7.17 8:37,2023.7.17 8:40,2023.7.17 8:45,0:01,0:02,0:03,0:05,서울특별시,광진구,127.0960142,37.53289611,기타 수난 ,119특수구조단,광나루수난구조대,타기관 인계,여름
2095,2023.7.17 9:06,2023.7.17 9:07,2023.7.17 9:13,2023.7.17 10:50,2023.7.17 10:55,0:01,0:06,1:37,0:05,서울특별시,서초구,126.9963236,37.51514967,수색,119특수구조단,반포수난구조대,인명검색,여름
2096,2023.7.17 9:28,2023.7.17 9:30,2023.7.17 9:35,2023.7.17 9:35,2023.7.17 9:40,0:02,0:05,0:00,0:05,서울특별시,마포구,126.9411993,37.53664838,익수,마포소방서,구조대,타기관 인계,여름
2097,2023.7.17 9:28,2023.7.17 9:30,2023.7.17 9:34,2023.7.17 9:36,2023.7.17 9:45,0:02,0:04,0:02,0:09,서울특별시,마포구,126.9411993,37.53664838,고립,119특수구조단,여의도수난구조대,구급대 인계,여름
2098,2023.7.17 10:20,2023.7.17 10:22,2023.7.17 10:25,2023.7.17 10:28,2023.7.17 10:40,0:02,0:03,0:03,0:12,서울특별시,영등포구,126.8917584,37.53490099,기타 수난 ,강서소방서,구조대,인명검색,여름
2099,2023.7.17 10:22,2023.7.17 10:25,2023.7.17 10:30,2023.7.17 11:20,2023.7.17 11:30,0:03,0:05,0:50,0:10,서울특별시,마포구,126.9283048,37.54212097,수색,마포소방서,구조대,인명검색,여름
2100,2023.7.17 13:27,2023.7.17 13:29,2023.7.17 13:37,2023.7.17 13:38,2023.7.17 14:50,0:02,0:08,0:01,1:12,서울특별시,강서구,126.8456555,37.53036412,침수,강서소방서,화곡119안전센터,기타 구조활동,여름
2101,2023.7.17 14:23,2023.7.17 14:23,2023.7.17 14:29,2023.7.17 14:31,2023.7.17 15:00,0:00,0:06,0:02,0:29,서울특별시,용산구,126.9589309,37.51733775,기타 수난 ,용산소방서,현장대응단,인명구조,여름
2102,2023.7.17 14:23,2023.7.17 14:23,2023.7.17 14:28,2023.7.17 14:30,2023.7.17 14:34,0:00,0:05,0:02,0:04,서울특별시,용산구,126.9589309,37.51733775,기타 수난 ,119특수구조단,반포수난구조대,인명구조,여름
2103,2023.7.17 14:33,2023.7.17 14:34,2023.7.17 14:46,2023.7.17 15:40,2023.7.17 15:45,0:01,0:12,0:54,0:05,서울특별시,동작구,126.9793085,37.50627828,익수,119특수구조단,반포수난구조대,인명검색,여름
2104,2023.7.17 15:35,2023.7.17 15:36,2023.7.17 15:41,2023.7.17 15:45,2023.7.17 15:55,0:01,0:05,0:04,0:10,서울특별시,마포구,126.9284288,37.54214628,수색,마포소방서,구조대,자체처리,여름
2105,2023.7.17 16:00,2023.7.17 16:02,2023.7.17 16:30,2023.7.17 16:40,2023.7.17 16:40,0:02,0:28,0:10,0:00,서울특별시,강동구,127.1176947,37.54493154,수색,119특수구조단,광나루수난구조대,인명검색,여름
2106,2023.7.17 19:44,2023.7.17 19:46,2023.7.17 19:50,2023.7.18 19:55,2023.7.18 20:05,0:02,0:04,0:05,0:10,서울특별시,마포구,126.9414164,37.53638569,수색,영등포소방서,구조대,인명검색,여름
2107,2023.7.18 9:43,2023.7.18 9:44,2023.7.18 9:55,2023.7.18 10:10,2023.7.18 10:20,0:01,0:11,0:15,0:10,서울특별시,서초구,127.0317195,37.47165349,침수,서초소방서,우면119안전센터,공동대응,여름
2108,2023.7.18 10:31,2023.7.18 10:32,2023.7.18 10:33,2023.7.18 11:10,2023.7.18 11:15,0:01,0:01,0:37,0:05,서울특별시,서초구,126.9973418,37.5112934,수색,119특수구조단,반포수난구조대,인명검색,여름
2109,2023.7.18 10:57,2023.7.18 10:58,2023.7.18 11:03,2023.7.18 11:06,2023.7.18 11:06,0:01,0:05,0:03,0:00,서울특별시,영등포구,126.9023639,37.54168445,기타 수난 ,마포소방서,구조대,타기관 인계,여름
2110,2023.7.18 10:58,2023.7.18 10:59,2023.7.18 11:10,2023.7.18 11:30,2023.7.18 11:30,0:01,0:11,0:20,0:00,서울특별시,마포구,126.8918158,37.55308356,기타 수난 ,마포소방서,구조대,타기관 인계,여름
2111,2023.7.18 15:46,2023.7.18 15:48,2023.7.18 15:51,2023.7.18 16:50,2023.7.18 17:00,0:02,0:03,0:59,0:10,서울특별시,서초구,126.9968666,37.51524229,수색,119특수구조단,반포수난구조대,인명검색,여름
2112,2023.7.18 16:06,2023.7.18 16:07,2023.7.18 16:12,2023.7.18 16:12,2023.7.18 16:25,0:01,0:05,0:00,0:13,서울특별시,마포구,126.9409184,37.53659717,기타 수난 ,영등포소방서,구조대,타기관 인계,여름
2113,2023.7.19 0:20,2023.7.19 0:21,2023.7.19 0:25,2023.7.19 0:26,2023.7.19 0:35,0:01,0:04,0:01,0:09,서울특별시,마포구,126.9409199,37.53643821,기타 수난 ,마포소방서,구조대,타기관 인계,여름
2114,2023.7.19 1:58,2023.7.19 2:00,2023.7.19 2:03,2023.7.19 2:04,2023.7.19 2:10,0:02,0:03,0:01,0:06,서울특별시,마포구,126.9409738,37.53649386,기타 수난 ,마포소방서,구조대,타기관 인계,여름
2115,2023.7.19 3:15,2023.7.19 3:19,2023.7.19 3:21,2023.7.19 3:35,2023.7.19 3:40,0:04,0:02,0:14,0:05,서울특별시,송파구,127.1155262,37.54065933,기타 수난 ,119특수구조단,광나루수난구조대,인명검색,여름
2116,2023.7.19 4:08,2023.7.19 4:10,2023.7.19 4:14,2023.7.19 4:17,2023.7.19 4:25,0:02,0:04,0:03,0:08,서울특별시,영등포구,126.9030301,37.54225507,기타 수난 ,마포소방서,구조대,타기관 인계,여름
2117,2023.7.19 4:43,2023.7.19 4:45,2023.7.19 4:51,2023.7.19 4:51,2023.7.19 5:00,0:02,0:06,0:00,0:09,서울특별시,마포구,126.9283992,37.54206742,기타 수난 ,영등포소방서,구조대,타 기관처리,여름
2118,2023.7.19 10:01,2023.7.19 10:02,2023.7.19 10:06,2023.7.19 10:50,2023.7.19 10:55,0:01,0:04,0:44,0:05,서울특별시,서초구,126.9968055,37.51411008,기타 수난 ,119특수구조단,반포수난구조대,인명검색,여름
2119,2023.7.19 11:01,2023.7.19 11:01,2023.7.19 11:06,2023.7.19 11:18,2023.7.19 11:25,0:00,0:05,0:12,0:07,서울특별시,송파구,127.1051588,37.51132799,기타 수난 ,강동소방서,구조대,구급대 인계,여름
2120,2023.7.19 11:01,2023.7.19 11:01,2023.7.19 11:09,2023.7.19 11:22,2023.7.19 11:27,0:00,0:08,0:13,0:05,서울특별시,송파구,127.1051588,37.51132799,기타 수난 ,송파소방서,잠실119안전센터,구급대 인계,여름
2121,2023.7.19 11:01,2023.7.19 11:01,2023.7.19 11:09,2023.7.19 11:22,2023.7.19 11:30,0:00,0:08,0:13,0:08,서울특별시,송파구,127.1051588,37.51132799,기타 수난 ,송파소방서,구조대,기타안전조치,여름
2122,2023.7.19 14:00,2023.7.19 14:01,2023.7.19 14:06,2023.7.19 14:55,2023.7.19 15:00,0:01,0:05,0:49,0:05,서울특별시,동작구,126.975827,37.50479337,수색,119특수구조단,반포수난구조대,인명검색,여름
2123,2023.7.19 14:36,2023.7.19 14:40,2023.7.19 14:50,2023.7.19 15:03,2023.7.19 15:15,0:04,0:10,0:13,0:12,서울특별시,마포구,126.941256,37.53657186,수색,영등포소방서,여의도119안전센터,타 기관처리,여름
2124,2023.7.19 18:25,2023.7.19 18:27,2023.7.19 18:33,2023.7.19 18:41,2023.7.19 19:18,0:02,0:06,0:08,0:37,서울특별시,광진구,127.0649037,37.52628839,수색,광진소방서,구조대,인명검색,여름
2125,2023.7.19 18:25,2023.7.19 18:27,2023.7.19 18:30,2023.7.19 19:10,2023.7.19 19:30,0:02,0:03,0:40,0:20,서울특별시,광진구,127.0649037,37.52628839,기타 수난 ,119특수구조단,뚝섬수난구조대,기타안전조치,여름
2126,2023.7.19 20:24,2023.7.19 20:25,2023.7.19 20:26,2023.7.19 20:55,2023.7.19 21:00,0:01,0:01,0:29,0:05,서울특별시,용산구,126.9848145,37.50713168,기타 수난 ,119특수구조단,반포수난구조대,자체처리,여름
2127,2023.7.19 22:04,2023.7.19 22:07,2023.7.19 22:15,2023.7.19 22:35,2023.7.19 22:38,0:03,0:08,0:20,0:03,서울특별시,동작구,126.9496378,37.51674992,기타 수난 ,동작소방서,노량진119안전센터,타기관 인계,여름
2128,2023.7.19 22:12,2023.7.19 22:13,2023.7.19 22:17,2023.7.19 22:17,2023.7.19 22:40,0:01,0:04,0:00,0:23,서울특별시,마포구,126.9280776,37.54189875,기타 수난 ,영등포소방서,구조대,타기관 인계,여름
2129,2023.7.19 23:49,2023.7.19 23:49,2023.7.19 23:56,2023.7.20 0:25,2023.7.20 0:50,0:00,0:07,0:29,0:25,서울특별시,광진구,127.065821,37.52941351,수색,광진소방서,구조대,인명검색,여름
2130,2023.7.19 23:49,2023.7.19 23:49,2023.7.19 23:49,2023.7.19 23:49,2023.7.20 0:05,0:00,0:00,0:00,0:16,서울특별시,광진구,127.065821,37.52941351,기타 수난 ,강남소방서,구조대,타 기관처리,여름
2131,2023.7.19 23:49,2023.7.19 23:49,2023.7.19 23:56,2023.7.19 23:56,2023.7.19 23:59,0:00,0:07,0:00,0:03,서울특별시,광진구,127.065821,37.52941351,기타 수난 ,송파소방서,잠실119안전센터,타 기관처리,여름
2132,2023.7.20 0:48,2023.7.20 0:49,2023.7.20 0:55,2023.7.20 0:56,2023.7.20 1:05,0:01,0:06,0:01,0:09,서울특별시,영등포구,126.9413767,37.5365115,기타 수난 ,마포소방서,구조대,타 기관처리,여름
2133,2023.7.20 2:04,2023.7.20 2:05,2023.7.20 2:06,2023.7.20 2:06,2023.7.20 2:10,0:01,0:01,0:00,0:04,서울특별시,강동구,127.1099384,37.54347835,기타 수난 ,강동소방서,구조대,타 기관처리,여름
2134,2023.7.20 5:07,2023.7.20 5:08,2023.7.20 5:11,2023.7.20 5:19,2023.7.20 5:19,0:01,0:03,0:08,0:00,서울특별시,강남구,127.0217739,37.53523644,기타 수난 ,119특수구조단,뚝섬수난구조대,타기관 인계,여름
2135,2023.7.20 9:59,2023.7.20 10:00,2023.7.20 10:06,2023.7.20 10:10,2023.7.20 10:20,0:01,0:06,0:04,0:10,서울특별시,송파구,127.0901632,37.52622422,기타 수난 ,119특수구조단,뚝섬수난구조대,타기관 인계,여름
2136,2023.7.20 9:59,2023.7.20 10:00,2023.7.20 10:05,2023.7.20 10:08,2023.7.20 10:30,0:01,0:05,0:03,0:22,서울특별시,송파구,127.0901632,37.52622422,기타 수난 ,119특수구조단,광나루수난구조대,타기관 인계,여름
2137,2023.7.20 10:02,2023.7.20 10:02,2023.7.20 10:07,2023.7.20 10:55,2023.7.20 11:00,0:00,0:05,0:48,0:05,서울특별시,서초구,126.9814094,37.50622683,익수,119특수구조단,반포수난구조대,인명검색,여름
2138,2023.7.20 14:02,2023.7.20 14:03,2023.7.20 14:07,2023.7.20 14:55,2023.7.20 15:00,0:01,0:04,0:48,0:05,서울특별시,서초구,126.9960646,37.51395689,익수,119특수구조단,반포수난구조대,인명검색,여름
2139,2023.7.20 14:48,2023.7.20 14:50,2023.7.20 14:55,2023.7.20 15:55,2023.7.20 16:00,0:02,0:05,1:00,0:05,서울특별시,광진구,127.0590191,37.53260165,침수,성동소방서,성수119안전센터,타기관 인계,여름
2140,2023.7.20 16:36,2023.7.20 16:37,2023.7.20 16:43,2023.7.20 16:50,2023.7.20 17:00,0:01,0:06,0:07,0:10,서울특별시,송파구,127.0917019,37.5243803,기타 수난 ,119특수구조단,뚝섬수난구조대,타기관 인계,여름
2141,2023.7.20 16:36,2023.7.20 16:37,2023.7.20 16:42,2023.7.20 16:44,2023.7.20 17:00,0:01,0:05,0:02,0:16,서울특별시,송파구,127.0917019,37.5243803,기타 수난 ,119특수구조단,광나루수난구조대,타기관 인계,여름
2142,2023.7.20 18:58,2023.7.20 18:59,2023.7.20 19:02,2023.7.20 19:55,2023.7.20 20:00,0:01,0:03,0:53,0:05,서울특별시,송파구,127.0987225,37.52836297,기타 수난 ,119특수구조단,뚝섬수난구조대,인명검색,여름
2143,2023.7.20 23:27,2023.7.20 23:28,2023.7.20 23:38,2023.7.20 23:40,2023.7.20 23:45,0:01,0:10,0:02,0:05,서울특별시,영등포구,126.9252009,37.53304429,수색,영등포소방서,구조대,타 기관처리,여름
2144,2023.7.21 1:10,2023.7.21 1:13,2023.7.21 1:17,2023.7.21 1:48,2023.7.21 1:55,0:03,0:04,0:31,0:07,서울특별시,강남구,127.0212366,37.53573012,기타 수난 ,119특수구조단,뚝섬수난구조대,타기관 인계,여름
2145,2023.7.21 2:54,2023.7.21 2:55,2023.7.21 2:58,2023.7.21 3:04,2023.7.21 3:10,0:01,0:03,0:06,0:06,서울특별시,성동구,127.0350209,37.53698397,기타 수난 ,119특수구조단,뚝섬수난구조대,타기관 인계,여름
2146,2023.7.21 2:54,2023.7.21 2:55,2023.7.21 3:02,2023.7.21 3:02,2023.7.21 3:15,0:01,0:07,0:00,0:13,서울특별시,성동구,127.0350209,37.53698397,기타 수난 ,성동소방서,구조대,타기관 인계,여름
2147,2023.7.21 4:28,2023.7.21 4:31,2023.7.21 4:34,2023.7.21 4:36,2023.7.21 4:40,0:03,0:03,0:02,0:04,서울특별시,영등포구,126.9144865,37.53347211,수색,영등포소방서,구조대,자체처리,여름
2148,2023.7.21 9:58,2023.7.21 10:01,2023.7.21 10:02,2023.7.21 10:51,2023.7.21 10:51,0:03,0:01,0:49,0:00,서울특별시,서초구,126.9973061,37.51275408,수색,119특수구조단,반포수난구조대,인명검색,여름
2149,2023.7.21 10:01,2023.7.21 10:02,2023.7.21 10:02,2023.7.21 11:20,2023.7.21 11:30,0:01,0:00,1:18,0:10,서울특별시,광진구,127.0640691,37.52635417,수색,119특수구조단,뚝섬수난구조대,인명검색,여름
2150,2023.7.21 10:50,2023.7.21 10:51,2023.7.21 10:53,2023.7.21 11:05,2023.7.21 11:10,0:01,0:02,0:12,0:05,서울특별시,동작구,126.9557652,37.51524668,익수,동작소방서,노량진119안전센터,인명검색,여름
2151,2023.7.21 10:50,2023.7.21 10:51,2023.7.21 11:00,2023.7.21 11:05,2023.7.21 11:10,0:01,0:09,0:05,0:05,서울특별시,동작구,126.9557652,37.51524668,사체인양,서초소방서,구조대,타기관 인계,여름
2152,2023.7.21 10:50,2023.7.21 10:51,2023.7.21 10:55,2023.7.21 11:05,2023.7.21 11:10,0:01,0:04,0:10,0:05,서울특별시,동작구,126.9557652,37.51524668,사체인양,119특수구조단,반포수난구조대,타기관 인계,여름
2153,2023.7.21 12:44,2023.7.21 12:46,2023.7.21 12:55,2023.7.21 12:57,2023.7.21 13:15,0:02,0:09,0:02,0:18,서울특별시,서초구,126.9966783,37.51415963,사체인양,서초소방서,구조대,타기관 인계,여름
2154,2023.7.21 12:44,2023.7.21 12:46,2023.7.21 12:50,2023.7.21 12:55,2023.7.21 13:00,0:02,0:04,0:05,0:05,서울특별시,서초구,126.9966783,37.51415963,사체인양,119특수구조단,반포수난구조대,타기관 인계,여름
2155,2023.7.21 13:58,2023.7.21 13:59,2023.7.21 14:00,2023.7.21 14:50,2023.7.21 15:00,0:01,0:01,0:50,0:10,서울특별시,서초구,126.9810534,37.50610825,수색,119특수구조단,반포수난구조대,인명검색,여름
2156,2023.7.21 14:18,2023.7.21 14:19,2023.7.21 14:30,2023.7.21 15:00,2023.7.21 15:10,0:01,0:11,0:30,0:10,서울특별시,강남구,127.0548397,37.52593952,수색,강남소방서,구조대,기타 구조활동,여름
2157,2023.7.21 15:02,2023.7.21 15:03,2023.7.21 15:03,2023.7.21 16:00,2023.7.21 16:00,0:01,0:00,0:57,0:00,서울특별시,광진구,127.0652923,37.52576738,수색,119특수구조단,뚝섬수난구조대,인명검색,여름
2158,2023.7.21 15:24,2023.7.21 15:28,2023.7.21 16:00,2023.7.21 16:23,2023.7.21 16:23,0:04,0:32,0:23,0:00,서울특별시,영등포구,126.929823,37.53869847,수색,119특수구조단,119항공대,인명검색,여름
2159,2023.7.21 23:28,2023.7.21 23:29,2023.7.21 23:41,2023.7.21 23:41,2023.7.22 0:05,0:01,0:12,0:00,0:24,서울특별시,강서구,126.8592281,37.566845,기타 수난 ,마포소방서,상암119안전센터,기타 구조활동,여름
2160,2023.7.21 23:50,2023.7.21 23:53,2023.7.21 23:57,2023.7.22 23:57,2023.7.23 0:04,0:03,0:04,0:00,0:07,서울특별시,강동구,127.1167197,37.54361433,기타 수난 ,광진소방서,구조대,타기관 인계,여름
2161,2023.7.22 0:57,2023.7.22 0:59,2023.7.22 1:04,2023.7.22 1:35,2023.7.22 1:37,0:02,0:05,0:31,0:02,서울특별시,마포구,126.9411294,37.53639257,기타 수난 ,마포소방서,구조대,인명검색,여름
2162,2023.7.22 1:34,2023.7.22 1:34,2023.7.22 1:37,2023.7.22 1:55,2023.7.22 2:00,0:00,0:03,0:18,0:05,서울특별시,마포구,126.9282558,37.54220172,기타 수난 ,마포소방서,구조대,타기관 인계,여름
2163,2023.7.22 1:35,2023.7.22 1:37,2023.7.22 1:37,2023.7.22 1:55,2023.7.22 2:00,0:02,0:00,0:18,0:05,서울특별시,마포구,126.9281766,37.54214761,기타 수난 ,마포소방서,구조대,타기관 인계,여름
2164,2023.7.22 2:14,2023.7.22 2:16,2023.7.22 2:18,2023.7.22 2:30,2023.7.22 2:47,0:02,0:02,0:12,0:17,서울특별시,송파구,127.0931753,37.52232946,기타 수난 ,광진소방서,구조대,타기관 인계,여름
